sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_cores,cpu_threads,cpu_speed,gpu,ram,max_ram,ram_type,ram_bus,storage,webcam,screen_panel,screen_size,screen_tech,screen_res,screen_rate,screen_nits,os,battery,weight,material,connectivity,ports
321467,"Laptop HP Gaming VICTUS 15 fb1022AX - 94F19PA (R5 7535HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16490000,HP,Laptop,5.0,3746,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa,2023,2025-09-24 07:19:54,AMD Ryzen 5 - 7535HS,6,12,3.30 GHz (Lên đến 4.55 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"3-cell, 52.5Wh",2.29 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB Type-A, HDMI, 1 x USB Type-C (hỗ trợ DisplayPort 1.4), LAN (RJ45)"
336968,"Laptop MSI VenturePro 16 AI A1VEG - 003VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, 2K OLED 120Hz, Win11)",33690000,MSI,Laptop,5.0,2,https://www.thegioididong.com/laptop/msi-venturepro-16-ai-a1veg-ultra-7-003vn,2025,2025-09-24 07:19:55,Intel Core Ultra 7 Meteor Lake - 155H,16,22,1.40 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,96 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,512 GB SSD NVMe PCIe,HD webcam,OLED,"15.6""",,"2K, OLED",120Hz,,Windows 11 Home SL,"4-cell, 55.2 Wh",1.9 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, LAN (RJ45), 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
336968,"Laptop MSI VenturePro 16 AI A1VEG - 003VN (Ultra 7 155H, 16GB, 512GB, RTX 4050 6GB, 2K OLED 120Hz, Win11)",33690000,MSI,Laptop,5.0,2,https://www.thegioididong.com/laptop/msi-venturepro-16-ai-a1veg-ultra-7-003vn,2025,2025-09-24 07:19:55,Intel Core Ultra 7 Meteor Lake - 155H,16,22,1.40 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,96 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,512 GB SSD NVMe PCIe,HD webcam,OLED,"15.6""",,"2K, OLED",120Hz,,Windows 11 Home SL,"4-cell, 55.2 Wh",1.9 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, LAN (RJ45), 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
335369,Laptop MacBook Air 13 inch M4 32GB/256GB,35490000,MacBook,Laptop,5.0,17,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-32gb-256gb,03/2025,2025-09-24 07:19:55,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,32 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,256 GB SSD,1080p FaceTime HD camera,IPS,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 53.8 Wh",1.24 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
325306,Laptop Apple MacBook Air 13 inch M2 16GB/256GB/10GPU (Z160),23090000,MacBook,Laptop,5.0,909,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb-10gpu,6/2022,2025-09-24 07:19:55,Apple M2,8,Hãng không công bố,100GB/s,Card tích hợp - 10 nhân GPU,16 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,256 GB SSD,1080p FaceTime HD camera,,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS,Lên đến 18 giờ,1.24 kg,Vỏ kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x Thunderbolt 3"
328815,"Laptop HP Envy X360 14 fa0050AU - A29H8PA (R5 8640HS, 16GB, 512GB, 2.8K OLED, Cảm ứng, Win11)",25890000,HP,Laptop,5.0,295,https://www.thegioididong.com/laptop/hp-envy-x360-14-fa0050au-r5-a29h8pa,2024,2025-09-24 07:19:56,AMD Ryzen 5 - 8640HS,6,12,3.50 GHz (Lên đến 4.90 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),6400 MHz,512 GB SSD NVMe PCIe Gen 4.0,Camera IR 5 MP,OLED,"14""","Thời gian phản hồi 0.2 ms, Low Blue Light, 400 nits, 500 nits (Khi bật HDR), 1.07 tỷ màu",2.8K (2880 x 1800) - OLED 1610,60Hz,400 nits,Windows 11 Home SL,"3-cell Li-ion, 59 Wh",1.39 kg,Vỏ kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","2 x USB Type-A, HDMI, 1 x Headphone/microphone combo, 2 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
339688,"Laptop Asus Gaming V16 V3607VU - RP192W (Core 5 210H, 16GB, 512GB, RTX 4050 6GB, WUXGA 144Hz, Win11)",24690000,Asus,Laptop,5.0,137,https://www.thegioididong.com/laptop/asus-gaming-v16-v3607vu-core-5-rp192w,2025,2025-09-24 07:19:56,Intel Core 5 Raptor Lake - 210H,8,12,2.20 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,32 GB,DDR5 (1 khe RAM),5200 MHz,512 GB SSD NVMe PCIe,Full HD Webcam,,"16""","Chống chói Anti Glare, LED Backlit, 300 nits",WUXGA (1920 x 1200),144Hz,300 nits,Windows 11 Home SL,"3-cell Li-ion, 63 Wh",1.95 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
342024,Laptop MacBook Air 13 inch M4 16GB/256GB Sạc 70W,26090000,MacBook,Laptop,5.0,306,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-16gb-256gb-sac-70w,03/2025,2025-09-24 07:19:56,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 8 nhân GPU,16 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,256 GB SSD,1080p FaceTime HD camera,IPS,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 53.8 Wh",1.24 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
322270,"Laptop Asus Vivobook 14 X1404ZA - NK376W (i5 1235U, 16GB, 512GB, Full HD, Win11)",13690000,Asus,Laptop,4.9,7662,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i5-nk376w,2024,2025-09-24 07:19:56,Intel Core i5 Alder Lake - 1235U,10,12,1.30 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,16 GB,DDR4 (8 GB onboard + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,,"14""","Chống chói Anti Glare, LED Backlit, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 42 Wh",1.4 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, USB Type-C"
339265,"Laptop HP EliteBook 635 Aero G11 - B91D3PT (R7 8840HS, 32GB, 512GB, WUXGA, Win11)",27190000,HP,Laptop,5.0,84,https://www.thegioididong.com/laptop/hp-elitebook-635-aero-g11-r7-b91d3pt,2025,2025-09-24 07:19:57,AMD Ryzen 7 - 8840HS,8,16,3.30 GHz (Lên đến 5.10 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,32 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),6400 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",Camera IR 5 MP,IPS,"13.3""","Chống chói Anti Glare, 400 nits",WUXGA (1920 x 1200),Hãng không công bố,400 nits,Windows 11 Home SL,"3-cell, 43Wh",1 kg,Vỏ kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 2 x USB Type-C (Power Delivery and DisplayPort)"
333197,"Laptop Lenovo Yoga Slim 7 15ILL9 - 83HM000GVN (Ultra 7 258V, 32GB, 1TB, 2.8K 120Hz, Cảm ứng, OfficeHS, Win11)",39990000,Lenovo,Laptop,5.0,2,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-15ill9-ultra-7-83hm000gvn,2024,2025-09-24 07:19:57,Intel Core Ultra 7 Lunar Lake - 258V,8,8,2.20 GHz (Lên đến 4.80 GHz khi tải nặng),Card tích hợp - Intel Arc 140V,32 GB,Không hỗ trợ nâng cấp,LPDDR5X (Onboard),8533 MHz,1 TB SSD M.2 PCIe,"Full HD Webcam, Camera IR",IPS,"15.3""","Low Blue Light, Eyesafe, anti-fingerprint, 500 nits brightness, Dolby Vision",2.8K (2880 x 1800),120Hz,500 nits,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,70 Wh,1.53 kg,Vỏ kim loại - Nhôm,"Wi-Fi 7 (802.11be), Bluetooth 5.4","Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 2 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery và DisplayPort 2.1)"
334998,"Laptop Acer Gaming Aspire 5 A515 58GM 598J - NX.KW1SV.002 (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",17290000,Acer,Laptop,5.0,358,https://www.thegioididong.com/laptop/acer-aspire-5-a515-58gm-598j-i5-nxkw1sv002,2024,2025-09-24 07:19:57,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",HD webcam,IPS,"15.6""",Acer ComfyView,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,50 Wh,1.8 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB, Thunderbolt 4), LAN (RJ45)"
335367,Laptop MacBook Air 13 inch M4 24GB/512GB,35490000,MacBook,Laptop,5.0,216,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-512gb,03/2025,2025-09-24 07:19:57,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,24 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,512 GB SSD,1080p FaceTime HD camera,IPS,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 53.8 Wh",1.24 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
339212,"Laptop GIGABYTE Gaming G6 KF RC56 - 9RC56KF0HJIIXIVN000 (i7 13620H, 16GB, 512GB, RTX 4060 8GB, WUXGA 165Hz, Win11)",25690000,GIGABYTE,Laptop,5.0,38,https://www.thegioididong.com/laptop/gigabyte-g6-kf-rc56-i7-9rc56kf0hjiixivn000,2024,2025-09-24 07:19:57,Intel Core i7 Raptor Lake - 13620H,10,16,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4060, 8 GB",16 GB,64 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",HD webcam,IPS,"16""","Chống chói Anti Glare, 250 nits",WUXGA (1920 x 1200),165 Hz,250 nits,Windows 11 Home SL,"4-cell, 54Wh",2.292 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6E (802.11ax)","1 x USB 2.0, 1 x USB 3.2, HDMI, 1 x Microphone jack, 1 x Headphone/microphone combo, LAN (RJ45), 2 x USB Type-C, Mini DisplayPort"
321436,"Laptop Acer Aspire A315 44P R9W8 - NX.KSJSV.002 (R7 5700U, 8GB, 512GB, Full HD, Win11)",10790000,Acer,Laptop,4.9,4485,https://www.thegioididong.com/laptop/acer-aspire-a315-44p-r9w8-r7-nxksjsv002,2023,2025-09-24 07:19:57,AMD Ryzen 7 - 5700U,8,16,1.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,8 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB), Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe Gen 4 mở rộng (nâng cấp tối đa 2 TB)",HD webcam,IPS,"15.6""",Acer ComfyView,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-cell, 50Wh",1.7 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.1","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)"
333872,"Laptop HP Elitebook 635 Aero G11 - A8WS6PT (R5 8640U, 16GB, 512GB, WUXGA, Win11)",23190000,HP,Laptop,5.0,117,https://www.thegioididong.com/laptop/hp-elitebook-635-aero-g11-r5-a8ws6pt,2024,2025-09-24 07:19:58,AMD Ryzen 5 - 8640U,6,12,3.50 GHz (Lên đến 4.90 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),6400 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Camera IR 5 MP,IPS,"13.3""","Chống chói Anti Glare, 400 nits",WUXGA (1920 x 1200),60Hz,400 nits,Windows 11 Home SL,"3-cell, 43Wh",0.985 kg,Vỏ kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)"
335375,Laptop MacBook Air 15 inch M4 24GB/256GB,35290000,MacBook,Laptop,5.0,52,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-24gb-256gb,03/2025,2025-09-24 07:19:59,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,24 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,256 GB SSD,1080p FaceTime HD camera,IPS,"15.3""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina,Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 66.5 Wh",1.51 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
333886,"Laptop Dell Inspiron 15 3520 - N5I5057W1 (i5 1235U, 16GB, 512GB, Full HD 120Hz, OfficeHS, Win11)",15490000,Dell,Laptop,4.9,5635,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n5i5057w1,2024,2025-09-24 07:19:59,Intel Core i5 Alder Lake - 1235U,10,12,1.30 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),2666 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB), Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng (nâng cấp tối đa 1 TB)",HD webcam,,"15.6""","Chống chói Anti Glare, LED Backlit, 250 nits, WVA",Full HD (1920 x 1080),120Hz,250 nits,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell Li-ion, 41 Wh",1.66 kg,Vỏ nhựa,"Bluetooth 5.0, Wi-Fi 802.11 a/b/g/n/ac","1 x USB 2.0, 2 x USB 3.2, HDMI, 1 x Headphone/microphone combo"
340491,"Laptop Lenovo V14 G4 AMN - 82YT00YNVN (R5 7520U, 16GB, 512GB, Full HD, Win11)",12490000,Lenovo,Laptop,5.0,380,https://www.thegioididong.com/laptop/lenovo-v14-g4-amn-r5-82yt00ynvn,2025,2025-09-24 07:19:59,AMD Ryzen 5 - 7520U,4,8,2.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),5500 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"14""","Chống chói Anti Glare, 300 nits",Full HD (1920 x 1080),Hãng không công bố,300 nits,Windows 11 Home SL,"2-cell, 38Wh",1.37 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","2 x USB 3.2, HDMI, 1x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery và DisplayPort 1.2), 1 x Headphone/microphone combo, LAN (RJ45)"
329786,"Laptop MSI Gaming Thin 15 B13UCX - 2080VN (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16690000,MSI,Laptop,5.0,577,https://www.thegioididong.com/laptop/msi-thin-15-b13ucx-i5-2080vn,2024,2025-09-24 07:19:59,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,64 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",HD webcam,IPS,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",1.86 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1x Mic-in, 1x Headphone-out, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)"
335367,Laptop MacBook Air 13 inch M4 24GB/512GB,35490000,MacBook,Laptop,5.0,216,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-512gb,03/2025,2025-09-24 07:19:59,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,24 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,512 GB SSD,1080p FaceTime HD camera,IPS,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 53.8 Wh",1.24 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
341607,"Laptop Acer Gaming Nitro V 15 ProPanel ANV15 52 72BM - NH.QZ9SV.004 (i7 13620H, 16GB, 512GB, RTX5050 8GB, Full HD 180Hz, Win11)",32790000,Acer,Laptop,5.0,15,https://www.thegioididong.com/laptop/acer-nitro-v-15-propanel-anv15-52-72bm-i7-13620h-nh-qz9sv-004,2025,2025-09-24 07:20:00,Intel Core i7 Raptor Lake - 13620H,10,16,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 5050, 8 GB",16 GB,64 GB,DDR4 (1 khe 16 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)","720p at 30 fps HD camera, Camera with Dual Microphone",IPS,"15.6""","Wide viewing angle, LCD, TFT, Chống chói Anti Glare, LED Backlit, Acer ComfyView",Full HD (1920 x 1080),165 Hz,,Windows 11 Home SL,"4-cell, 76Wh",2.1 kg,Vỏ nhựa,"Wi-Fi 802.11 a/b/g/n/ac, Bluetooth 5.4","Jack tai nghe 3.5 mm, 3 x USB 3.2, 1 x USB Type-C (hỗ trợ USB, DisplayPort, Thunderbolt 4), LAN (RJ45), HDMI 2.1"
340560,"Laptop Dell Inspiron 15 3530 - 71070372 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000,Dell,Laptop,5.0,715,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71070372,2025,2025-09-24 07:20:00,Intel Core i5 Raptor Lake - 1334U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,,"15.6""",WVA,Full HD (1920 x 1080),120Hz,,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell Li-ion, 41 Wh",1.66 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, USB Type-C"
334803,"Laptop Dell Inspiron 15 3530 - N5I5530W1 (i5 1334U, 16GB, 512GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000,Dell,Laptop,5.0,2027,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n5i5530w1,2024,2025-09-24 07:20:00,Intel Core i5 Raptor Lake - 1334U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),2666 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB), Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng (nâng cấp tối đa 1 TB)",HD webcam,,"15.6""","Chống chói Anti Glare, LED Backlit, WVA",Full HD (1920 x 1080),120Hz,,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell Li-ion, 41 Wh",1.66 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, USB Type-C"
339656,"Laptop Lenovo ThinkPad E16 - 21SR002QVN (Ultra 5 225H, 32GB, 512GB, WUXGA, Win11)",26590000,Lenovo,Laptop,5.0,9,https://www.thegioididong.com/laptop/lenovo-thinkpad-e16-ultra-5-21sr002qvn,2025,2025-09-24 07:20:00,Intel Core Ultra 5 Arrow Lake - 225H,14,14,1.70 GHz (Lên đến 4.90 GHz khi tải nặng),Card tích hợp - Intel Arc Graphics,32 GB,64 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),5600 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2242) / 1 TB (2280))","Full HD Webcam, Camera IR",IPS,"16""","Chống chói Anti Glare, 300 nits",WUXGA (1920 x 1200),60Hz,300 nits,Windows 11 Home SL,48Wh,1.63 kg,Vỏ kim loại - Nhôm,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 3.2, HDMI, 1 x USB-C (hỗ trợ Thunderbolt 4 / USB4, USB Power Delivery 3.1 and DisplayPort 2.1), 1 x USB-C ( hỗ trợ USB 3.2, USB Power Delivery 3.1 và DisplayPort 1.4), 1 x Headphone/microphone combo, LAN (RJ45), 1 x USB 3.2 (Always on)"
335367,Laptop MacBook Air 13 inch M4 24GB/512GB,35490000,MacBook,Laptop,5.0,216,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-24gb-512gb,03/2025,2025-09-24 07:20:00,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,24 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,512 GB SSD,1080p FaceTime HD camera,IPS,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 53.8 Wh",1.24 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
335369,Laptop MacBook Air 13 inch M4 32GB/256GB,35490000,MacBook,Laptop,5.0,17,https://www.thegioididong.com/laptop/macbook-air-13-inch-m4-32gb-256gb,03/2025,2025-09-24 07:20:00,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,32 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,256 GB SSD,1080p FaceTime HD camera,IPS,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 53.8 Wh",1.24 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
