sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_speed,gpu,ram,storage,rearcam_specs,frontcam_specs,screen_type,screen_size,screen_panel,screen_res,screen_rate,screen_nits,os,water_resistant,battery,charger,weight,material,connectivity,network,ports
328453,Điện thoại OPPO A3 6GB/128GB,4900000,OPPO,Smartphone,4.9,5189,https://www.thegioididong.com/dtdd/oppo-a3-6gb-128gb,08/2024,2025-09-24 07:18:03,Snapdragon 6s Gen 1 8 nhân,4 nhân 2.1 GHz & 4 nhân 2.0 GHz,Adreno 610,6 GB,128 GB,Chính 50 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 14,IP54,5100 mAh,45 W,186 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.0, OTG",Hỗ trợ 4G,"3.5 mm, Type-C"
334969,Điện thoại Tecno Spark 30 8GB/128GB,3820000,Tecno,Smartphone,4.9,1454,https://www.thegioididong.com/dtdd/tecno-spark-30,03/2025,2025-09-24 07:18:03,MediaTek Helio G91 Ultra 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,8 GB,128 GB,Chính 64 MP & Phụ 2 MP,13 MP,Kính cường lực Lumishield,"6.78""",IPS LCD,Full HD+ (1080 x 2460 Pixels),90 Hz,800 nits,Android 14,IP64,5000 mAh,18 W,180 g,Khung nhôm & Mặt lưng nhựa,"v5.0, OTG, NFC, Hồng ngoại, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"3.5 mm, Type-C"
342668,Điện thoại iPhone 17 512GB,31490000,iPhone (Apple),Smartphone,5.0,39,https://www.thegioididong.com/dtdd/iphone-17-512gb,09/2025,2025-09-24 07:18:03,Apple A19 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,512 GB,Chính 48 MP & Phụ 48 MP,18 MP,Kính cường lực Ceramic Shield 2,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,3000 nits,iOS 26,IP68,30 giờ,40 W,177 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
329140,Điện thoại iPhone 16 Plus 256GB,25390000,iPhone (Apple),Smartphone,4.9,7158,https://www.thegioididong.com/dtdd/iphone-16-plus-256gb,09/2024,2025-09-24 07:18:03,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,256 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung nhôm & Mặt lưng kính cường lực,"v5.3, Wi-Fi MIMO, Wi-Fi 7, NFC",Hỗ trợ 5G,Type-C
337846,Điện thoại OPPO A5x 4GB/64GB,3630000,OPPO,Smartphone,4.9,21328,https://www.thegioididong.com/dtdd/oppo-a5x-4gb-64gb,06/2025,2025-09-24 07:18:04,Snapdragon 6s Gen 1 8 nhân,2.1 GHz,Adreno 610,4 GB,64 GB,Chính 32 MP & Phụ cảm biến IR,5 MP,Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng),"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 15,IP65,6000 mAh,45 W,193 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"v5.0, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, Hồng ngoại",Hỗ trợ 4G,"3.5 mm, Type-C"
328750,Điện thoại Samsung Galaxy A06 6GB/128GB,3730000,Samsung,Smartphone,4.9,198013,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-6gb-128gb,08/2024,2025-09-24 07:18:04,MediaTek Helio G85,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52,6 GB,128 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực,"6.7""",PLS LCD,HD+ (720 x 1600 Pixels),60 Hz,576 nits,Android 14,,5000 mAh,25 W,189 g,Khung & Mặt lưng nhựa,"v5.3, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"3.5 mm, Type-C"
329141,Điện thoại iPhone 16 Plus 512GB,31290000,iPhone (Apple),Smartphone,5.0,401,https://www.thegioididong.com/dtdd/iphone-16-plus-512gb,09/2024,2025-09-24 07:18:05,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,512 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung nhôm & Mặt lưng kính cường lực,"v5.3, Wi-Fi MIMO, Wi-Fi 7, NFC",Hỗ trợ 5G,Type-C
335918,Điện thoại Xiaomi Redmi A5 4GB/128GB,3240000,Xiaomi,Smartphone,4.9,21966,https://www.thegioididong.com/dtdd/xiaomi-redmi-a5-4gb-128gb,04/2025,2025-09-24 07:18:05,Unisoc T7250 8 nhân,2 nhân 1.8 GHz & 6 nhân 1.6 GHz,Mali-G57,4 GB,128 GB,Chính 32 MP & Phụ QVGA,8 MP,Hãng không công bố,"6.88 """,IPS LCD,HD+ (720 x 1640 Pixels),120 Hz,450 nits,Android 15,,5200 mAh,15 W,193 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG, v5.2",Hỗ trợ 4G,"3.5 mm, Type-C"
335174,Điện thoại Samsung Galaxy A36 5G 8GB/256GB,8630000,Samsung,Smartphone,4.9,31531,https://www.thegioididong.com/dtdd/samsung-galaxy-a36-8gb-256gb,03/2025,2025-09-24 07:18:06,Snapdragon 6 Gen 3 8 nhân,2.4 GHz,Adreno 710,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 5 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,1200 nits,Android 15,IP67,5000 mAh,45 W,195 g,Khung nhựa & Mặt lưng kính,"v5.4, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz), NFC",Hỗ trợ 5G,Type-C
337713,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB,12060000,Xiaomi,Smartphone,4.9,12990,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-plus-5g-12gb-512gb,01/2025,2025-09-24 07:18:06,Snapdragon 7s Gen 3 5G 8 nhân,"1 nhân 2.5 GHz, 3 nhân 2.4 GHz & 4 nhân 1.8 GHz",Adreno 810,12 GB,512 GB,"Chính 200 MP & Phụ 8 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.67""",AMOLED,1.5K (1220 x 2712 Pixels),120 Hz,3000 nits,Android 14,IP68,5110 mAh,120 W,210.14 g,"Khung kim loại & Mặt lưng kính (Đen, Xanh, Vàng) | Da nhân tạo (Tím)","Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6E, Wi-Fi 6, Wi-Fi 5, Wi-Fi 4, Dual-band (2.4 GHz/5 GHz), v5.4, NFC, Hồng ngoại",Hỗ trợ 5G,Type-C
303825,Điện thoại iPhone 15 Plus 512GB,28190000,iPhone (Apple),Smartphone,4.9,549,https://www.thegioididong.com/dtdd/iphone-15-plus-512gb,09/2023,2025-09-24 07:18:06,Apple A16 Bionic,3.46 GHz,Apple GPU 5 nhân,6 GB,512 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 17,IP68,4383 mAh,20 W,201 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi 6, v5.3, NFC",Hỗ trợ 5G,Type-C
303812,Điện thoại iPhone 15 512GB,24390000,iPhone (Apple),Smartphone,5.0,312,https://www.thegioididong.com/dtdd/iphone-15-512gb,09/2023,2025-09-24 07:18:06,Apple A16 Bionic,3.46 GHz,Apple GPU 5 nhân,6 GB,512 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1179 x 2556 Pixels),60 Hz,2000 nits,iOS 17,IP68,3349 mAh,20 W,171 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi 6, v5.3, NFC",Hỗ trợ 5G,Type-C
339638,Điện thoại HONOR 400 5G 12GB/256GB Đen,12690000,HONOR,Smartphone,5.0,604,https://www.thegioididong.com/dtdd/honor-400-5g-12gb-256gb-den,06/2025,2025-09-24 07:18:07,Snapdragon 7 Gen 3 8 nhân,"1 nhân 2.63 GHz, 3 nhân 2.4 GHz & 4 nhân 1.8 GHz",Adreno 720,12 GB,256 GB,Chính 200 MP & Phụ 12 MP,50 MP,Kính cường lực AGC DT-Star2 Plus,"6.55""",AMOLED,1.5K (1264 x 2736 Pixels),120 Hz,5000 nits,Android 15,IP66,6000 mAh,80 W,184 g,Khung kim loại & Mặt lưng kính,"v5.4, OTG, NFC, Hồng ngoại, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
339175,Điện thoại OPPO Reno14 5G 12GB/256GB,15700000,OPPO,Smartphone,5.0,1096,https://www.thegioididong.com/dtdd/oppo-reno14-5g,07/2025,2025-09-24 07:18:07,MediaTek Dimensity 8350 5G 8 nhân,3.35 GHz,Mali-G615 MC6,12 GB,256 GB,"Chính 50 MP & Phụ 50 MP, 8 MP",50 MP,Kính cường lực Corning Gorilla Glass 7i,"6.59""",AMOLED,1.5K (1256 x 2760 Pixles),120 Hz,1200 nits,Android 15,"IP66, IP68, IP69",6000 mAh,80 W,187 g,Khung hợp kim nhôm & Mặt lưng kính,"v5.4, OTG, NFC, Hồng ngoại, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n, Wi-Fi 6E, Wi-Fi 6, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
342670,Điện thoại iPhone Air 256GB,31990000,iPhone (Apple),Smartphone,5.0,630,https://www.thegioididong.com/dtdd/iphone-air,09/2025,2025-09-24 07:18:07,Apple A19 Pro 6 nhân,Hãng không công bố,Apple GPU 5 nhân,12 GB,256 GB,48 MP,18 MP,Kính cường lực Ceramic Shield 2,"6.5""",OLED,Super Retina XDR (1260 x 2736 Pixels),120 Hz,3000 nits,iOS 26,IP68,27 giờ,20 W,165 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
342667,Điện thoại iPhone 17 256GB,24990000,iPhone (Apple),Smartphone,5.0,425,https://www.thegioididong.com/dtdd/iphone-17,09/2025,2025-09-24 07:18:07,Apple A19 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,256 GB,Chính 48 MP & Phụ 48 MP,18 MP,Kính cường lực Ceramic Shield 2,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,3000 nits,iOS 26,IP68,30 giờ,40 W,177 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
342680,Điện thoại iPhone 17 Pro Max 512GB,44490000,iPhone (Apple),Smartphone,5.0,2374,https://www.thegioididong.com/dtdd/iphone-17-pro-max-512gb,09/2025,2025-09-24 07:18:07,Apple A19 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,12 GB,512 GB,"Chính 48 MP & Phụ 48 MP, 48 MP",18 MP,Kính cường lực Ceramic Shield 2,"6.9""",OLED,Super Retina XDR (1320 x 2868 Pixels),120 Hz,3000 nits,iOS 26,IP68,37 giờ,40 W,231 g,Khung nhôm nguyên khối & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
342677,Điện thoại iPhone 17 Pro 512GB,41490000,iPhone (Apple),Smartphone,5.0,330,https://www.thegioididong.com/dtdd/iphone-17-pro-512gb,09/2025,2025-09-24 07:18:07,Apple A19 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,12 GB,512 GB,"Chính 48 MP & Phụ 48 MP, 48 MP",18 MP,Kính cường lực Ceramic Shield 2,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,3000 nits,iOS 26,IP68,31 giờ,40 W,204 g,Khung nhôm nguyên khối & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
240259,Điện thoại iPhone 14 128GB,12590000,iPhone (Apple),Smartphone,4.9,60437,https://www.thegioididong.com/dtdd/iphone-14,09/2022,2025-09-24 07:18:07,Apple A15 Bionic,3.22 GHz,Apple GPU 5 nhân,6 GB,128 GB,2 camera 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.1""",OLED,Super Retina XDR (1170 x 2532 Pixels),60 Hz,1200 nits,iOS 17,IP68,3279 mAh,20 W,172 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 5G,Lightning
341797,Điện thoại Samsung Galaxy A17 4GB/128GB,4690000,Samsung,Smartphone,,,https://www.thegioididong.com/dtdd/samsung-galaxy-a17-4gb-128gb,09/2025,2025-09-24 07:18:07,,,,,,,,,,,,,,,,,,,,,,
320729,Điện thoại Xiaomi Redmi Note 14 6GB/128GB,4900000,Xiaomi,Smartphone,4.9,11742,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14,01/2025,2025-09-24 07:18:07,MediaTek Helio G99-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,Mali-G57 MC2,6 GB,128 GB,"Chính 108 MP & Phụ 2 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Xiaomi HyperOS (Android 14),IP54,5500 mAh,33 W,196.5 g,Khung & Mặt lưng nhựa,"v5.3, NFC, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"3.5 mm, Type-C"
342560,Điện thoại Samsung Galaxy S25 FE 5G 8GB/128GB,14390000,Samsung,Smartphone,5.0,45,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-fe-5g-8gb-128gb,09/2025,2025-09-24 07:18:07,Exynos 2400 10 nhân,3.2 GHz,Đang cập nhật,8 GB,128 GB,"Chính 50 MP & Phụ 12 MP, 8 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Dynamic AMOLED 2X,Full HD+ (1080 x 2340 Pixels),120 Hz,1900 nits,Android 16,IP68,4900 mAh,45 W,190 g,Khung nhôm & Mặt lưng kính cường lực,"Có, NFC",Hỗ trợ 5G,Type-C
340259,Điện thoại OPPO A5i 4GB/64GB,3290000,OPPO,Smartphone,4.9,1660,https://www.thegioididong.com/dtdd/oppo-a5i-4gb-64gb,07/2025,2025-09-24 07:18:07,Snapdragon 6s Gen 1 8 nhân,2.1 GHz,Adreno 610,4 GB,64 GB,8 MP,5 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 14,IP54,5100 mAh,45 W,186 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"v5.0, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG",Hỗ trợ 4G,"3.5 mm, Type-C"
329959,Điện thoại vivo V40 Lite 8GB/256GB,6540000,vivo,Smartphone,4.9,37728,https://www.thegioididong.com/dtdd/vivo-v40-lite-8gb-256gb,10/2024,2025-09-24 07:18:07,Snapdragon 685 8 nhân,2.8 GHz,Adreno 610,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,32 MP,Kính cường lực AGC DT-Star2 Plus,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Android 14,IP64,5000 mAh,80 W,188 g,Khung & Mặt lưng nhựa,"v5.0, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG, NFC",Hỗ trợ 4G,Type-C
329328,Điện thoại realme Note 60 4GB/64GB,0,realme,Smartphone,5.0,1857,https://www.thegioididong.com/dtdd/realme-note-60-4gb-64gb,09/2024,2025-09-24 07:18:08,Unisoc Tiger T612,1.8 GHz,Mali-G57,4 GB,64 GB,Chính 32 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.745 """,IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,560 nits,Android 14,IP64,5000 mAh,10 W,187 g,Khung & Mặt lưng nhựa,"v5.0, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), OTG",Hỗ trợ 4G,"3.5 mm, Type-C"
342676,Điện thoại iPhone 17 Pro 256GB,34990000,iPhone (Apple),Smartphone,5.0,2260,https://www.thegioididong.com/dtdd/iphone-17-pro,09/2025,2025-09-24 07:18:08,Apple A19 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,12 GB,256 GB,"Chính 48 MP & Phụ 48 MP, 48 MP",18 MP,Kính cường lực Ceramic Shield 2,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,3000 nits,iOS 26,IP68,31 giờ,40 W,204 g,Khung nhôm nguyên khối & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
329008,Điện thoại Xiaomi Redmi 14C 6GB/128GB,3630000,Xiaomi,Smartphone,4.9,64019,https://www.thegioididong.com/dtdd/xiaomi-redmi-14c-6gb-128gb,08/2024,2025-09-24 07:18:08,MediaTek Helio G81-Ultra 8 nhân,2 GHz,Mali-G52 MC2,6 GB,128 GB,Chính 50 MP & Phụ QVGA,13 MP,Kính cường lực Corning Gorilla Glass 3,"6.88 """,IPS LCD,HD+ (720 x 1640 Pixels),120 Hz,600 nits,Android 14,,5160 mAh,18 W,207 g,"Khung nhựa & Mặt lưng nhựa (Đen, Xanh dương) | Da sinh học (Xanh lá)","v5.4, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"3.5 mm, Type-C"
342671,Điện thoại iPhone Air 512GB,38490000,iPhone (Apple),Smartphone,5.0,41,https://www.thegioididong.com/dtdd/iphone-air-512gb,09/2025,2025-09-24 07:18:08,Apple A19 Pro 6 nhân,Hãng không công bố,Apple GPU 5 nhân,12 GB,512 GB,48 MP,18 MP,Kính cường lực Ceramic Shield 2,"6.5""",OLED,Super Retina XDR (1260 x 2736 Pixels),120 Hz,3000 nits,iOS 26,IP68,27 giờ,20 W,165 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi 7, NFC, v6.0",Hỗ trợ 5G,Type-C
339245,Điện thoại HONOR 400 Lite 12GB/256GB,8830000,HONOR,Smartphone,4.9,3346,https://www.thegioididong.com/dtdd/honor-400-lite,06/2025,2025-09-24 07:18:08,MediaTek Dimensity 7025-Ultra 5G 8 nhân,2 nhân 2.5 GHz & 6 nhân 2 GHz,IMG BXM-8-256,12 GB,256 GB,Chính 108 MP & Phụ 5 MP,16 MP,Kính cường lực,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),120 Hz,3500 nits,Android 15,IP65,5230 mAh,35 W,171 g,Khung kim loại & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.3, OTG, NFC, Hồng ngoại",Hỗ trợ 5G,Type-C
336618,Điện thoại realme 14T 5G 12GB/256GB,8830000,realme,Smartphone,5.0,3682,https://www.thegioididong.com/dtdd/realme-14t-5g,05/2025,2025-09-24 07:18:09,MediaTek Dimensity 6300 5G 8 nhân,2.4 GHz,Mali-G57 MC2,12 GB,256 GB,Chính 50 MP & Phụ 2 MP,16 MP,Kính cường lực,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,2000 nits,Android 15,"IP66, IP68, IP69",6000 mAh,45 W,196 g,Khung & Mặt lưng nhựa,"OTG, NFC, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz), v5.3",Hỗ trợ 5G,Type-C
328752,Điện thoại Samsung Galaxy A06 4GB/64GB,2990000,Samsung,Smartphone,4.9,144790,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-4gb-64gb,08/2024,2025-09-24 07:18:09,MediaTek Helio G85,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52,4 GB,64 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực,"6.7""",PLS LCD,HD+ (720 x 1600 Pixels),60 Hz,576 nits,Android 14,,5000 mAh,25 W,189 g,Khung & Mặt lưng nhựa,"v5.3, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"3.5 mm, Type-C"
329785,Điện thoại Samsung Galaxy S24 FE 5G 8GB/256GB,14060000,Samsung,Smartphone,4.9,36547,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-fe-8gb-256gb,09/2024,2025-09-24 07:18:09,Exynos 2400e 8 nhân,3.1 GHz,Xclipse 940,8 GB,256 GB,"Chính 50 MP & Phụ 12 MP, 8 MP",10 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Dynamic AMOLED 2X,Full HD+ (1080 x 2340 Pixels),120 Hz,1900 nits,Android 14,IP68,4700 mAh,25 W,213 g,Khung kim loại & Mặt lưng kính,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.3, NFC",Hỗ trợ 5G,Type-C
333770,Điện thoại HONOR X5b Plus 4GB/128GB,2940000,HONOR,Smartphone,4.9,10923,https://www.thegioididong.com/dtdd/honor-x5b-plus,01/2025,2025-09-24 07:18:09,MediaTek Helio G36 8 nhân,4 nhân 2.2 GHz & 4 nhân 1.6 GHz,IMG PowerVR GE8320,4 GB,128 GB,Chính 50 MP & Ống kính phụ,5 MP,Kính thường,"6.56""",TFT LCD,HD+ (720 x 1612 Pixels),90 Hz,530 nits,Android 14,,5200 mAh,10 W,194 g,Khung & Mặt lưng nhựa,"OTG, v5.1, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"3.5 mm, Type-C"
335234,Điện thoại Samsung Galaxy A06 5G 6GB/128GB,4210000,Samsung,Smartphone,4.9,68151,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-5g-6gb-128gb,03/2025,2025-09-24 07:18:09,MediaTek Dimensity 6300 5G 8 nhân,2 nhân 2.4 GHz & 6 nhân 2 GHz,Mali-G57,6 GB,128 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực,"6.7""",PLS LCD,HD+ (720 x 1600 Pixels),90 Hz,480 nits,Android 15,IP54,5000 mAh,25 W,191 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.3",Hỗ trợ 5G,"3.5 mm, Type-C"
341373,Điện thoại OPPO A5 6GB/128GB,5290000,OPPO,Smartphone,5.0,14211,https://www.thegioididong.com/dtdd/oppo-a5-6gb-128gb,08/2025,2025-09-24 07:18:09,Snapdragon 6s Gen 1 8 nhân,2.1 GHz,Adreno 610,6 GB,128 GB,Chính 50 MP & Phụ 2 MP,5 MP,Kính cường lực AGC DT-Star D+ hoặc Corning Gorilla Glass 7i (tuỳ lô hàng),"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 15,IP65,6000 mAh,45 W,193 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.0, OTG, NFC",Hỗ trợ 4G,"3.5 mm, Type-C"
322877,Điện thoại Masstel IZI T6 4G,500000,Masstel,Phone,4.9,106398,https://www.thegioididong.com/dtdd/masstel-izi-t6,04/2024,2025-09-24 07:18:10,Unisoc T107,1.0 GHz,,48 MB,128 MB,,,Không có cảm ứng,"2.4""",TFT LCD,QVGA (240 x 320 Pixels),,,,,1800 mAh,2.5 W,112 g,Khung & Mặt lưng nhựa,v2.1,Hỗ trợ 4G,"3.5 mm, Type-C"
335955,Điện thoại Samsung Galaxy S25 Edge 5G 12GB/512GB,24190000,Samsung,Smartphone,4.9,675,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-edge-5g-512gb,05/2025,2025-09-24 07:18:10,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,512 GB,Chính 200 MP & Phụ 12 MP,12 MP,Kính cường lực Corning Gorilla Glass Ceramic 2,"6.7""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,3900 mAh,25 W,163 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4, NFC",Hỗ trợ 5G,Type-C
342406,Điện thoại OPPO A5i 6GB/128GB,4490000,OPPO,Smartphone,5.0,62,https://www.thegioididong.com/dtdd/oppo-a5i-6gb-128gb,07/2025,2025-09-24 07:18:10,Snapdragon 6s Gen 1 8 nhân,2.1 GHz,Adreno 610,6 GB,128 GB,8 MP,5 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 14,IP54,5100 mAh,45 W,186 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"v5.0, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG",Hỗ trợ 4G,"3.5 mm, Type-C"
329144,Điện thoại iPhone 16 Pro 256GB,28090000,iPhone (Apple),Smartphone,4.9,23810,https://www.thegioididong.com/dtdd/iphone-16-pro-256gb,09/2024,2025-09-24 07:18:11,Apple A18 Pro 6 nhân,Hãng không công bố,Apple GPU 6 nhân,8 GB,256 GB,"Chính 48 MP & Phụ 48 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.3""",OLED,Super Retina XDR (1206 x 2622 Pixels),120 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung Titan & Mặt lưng kính cường lực,"v5.3, Wi-Fi MIMO, Wi-Fi 7, NFC",Hỗ trợ 5G,Type-C
